utc_timestamp,load_actual,load_forecast,price,solar_generation,Wind_generation,Weekday,Hour,Month
2015-02-01 00:00:00+00:00,6241.0,6186.0,25.0,0.0,131.0,Sunday,0,February
2015-02-01 01:00:00+00:00,6126.0,6111.0,24.0,0.0,119.0,Sunday,1,February
2015-02-01 02:00:00+00:00,5983.0,6019.0,24.0,0.0,89.0,Sunday,2,February
2015-02-01 03:00:00+00:00,5966.0,6027.0,24.0,0.0,56.0,Sunday,3,February
2015-02-01 04:00:00+00:00,6004.0,6247.0,24.0,0.0,56.0,Sunday,4,February
2015-02-01 05:00:00+00:00,6076.0,6465.0,21.0,0.0,65.0,Sunday,5,February
2015-02-01 06:00:00+00:00,6485.0,6895.0,22.0,1.0,63.0,Sunday,6,February
2015-02-01 07:00:00+00:00,6888.0,7181.0,24.0,11.0,68.0,Sunday,7,February
2015-02-01 08:00:00+00:00,7342.0,7347.0,27.0,37.0,51.0,Sunday,8,February
2015-02-01 09:00:00+00:00,7590.0,7530.0,27.0,72.0,43.0,Sunday,9,February
2015-02-01 10:00:00+00:00,7721.0,7615.0,30.0,100.0,19.0,Sunday,10,February
2015-02-01 11:00:00+00:00,7495.0,7417.0,27.0,112.0,19.0,Sunday,11,February
2015-02-01 12:00:00+00:00,7271.0,7395.0,26.0,105.0,24.0,Sunday,12,February
2015-02-01 13:00:00+00:00,7107.0,7306.0,24.0,82.0,27.0,Sunday,13,February
2015-02-01 14:00:00+00:00,6959.0,7288.0,24.0,51.0,36.0,Sunday,14,February
2015-02-01 15:00:00+00:00,7106.0,7442.0,25.0,20.0,46.0,Sunday,15,February
2015-02-01 16:00:00+00:00,7520.0,7658.0,31.0,3.0,37.0,Sunday,16,February
2015-02-01 17:00:00+00:00,7786.0,7608.0,32.0,0.0,31.0,Sunday,17,February
2015-02-01 18:00:00+00:00,7762.0,7388.0,30.0,0.0,47.0,Sunday,18,February
2015-02-01 19:00:00+00:00,7536.0,7061.0,26.0,0.0,71.0,Sunday,19,February
2015-02-01 20:00:00+00:00,7188.0,6741.0,23.0,0.0,71.0,Sunday,20,February
2015-02-01 21:00:00+00:00,7266.0,6850.0,23.0,0.0,164.0,Sunday,21,February
2015-02-01 22:00:00+00:00,6932.0,6663.0,19.0,0.0,345.0,Sunday,22,February
2015-02-01 23:00:00+00:00,6873.0,6323.0,17.0,0.0,481.0,Sunday,23,February
2015-02-02 00:00:00+00:00,6551.0,6179.0,16.0,0.0,421.0,Monday,0,February
2015-02-02 01:00:00+00:00,6460.0,6153.0,18.0,0.0,421.0,Monday,1,February
2015-02-02 02:00:00+00:00,6485.0,6074.0,17.0,0.0,465.0,Monday,2,February
2015-02-02 03:00:00+00:00,6738.0,6222.0,18.0,0.0,477.0,Monday,3,February
2015-02-02 04:00:00+00:00,7428.0,6710.0,20.0,0.0,507.0,Monday,4,February
2015-02-02 05:00:00+00:00,8100.0,7293.0,28.0,0.0,581.0,Monday,5,February
2015-02-02 06:00:00+00:00,8930.0,8096.0,38.0,1.0,414.0,Monday,6,February
2015-02-02 07:00:00+00:00,9356.0,8385.0,40.0,14.0,293.0,Monday,7,February
2015-02-02 08:00:00+00:00,9490.0,8400.0,39.0,41.0,179.0,Monday,8,February
2015-02-02 09:00:00+00:00,9676.0,8508.0,38.0,75.0,94.0,Monday,9,February
2015-02-02 10:00:00+00:00,9721.0,8554.0,38.0,105.0,98.0,Monday,10,February
2015-02-02 11:00:00+00:00,9579.0,8354.0,36.0,116.0,106.0,Monday,11,February
2015-02-02 12:00:00+00:00,9566.0,8321.0,36.0,107.0,108.0,Monday,12,February
2015-02-02 13:00:00+00:00,9505.0,8231.0,35.0,85.0,120.0,Monday,13,February
2015-02-02 14:00:00+00:00,9288.0,8205.0,37.0,54.0,165.0,Monday,14,February
2015-02-02 15:00:00+00:00,9165.0,8338.0,36.0,20.0,318.0,Monday,15,February
2015-02-02 16:00:00+00:00,9318.0,8594.0,43.0,3.0,520.0,Monday,16,February
2015-02-02 17:00:00+00:00,9421.0,8690.0,44.0,0.0,456.0,Monday,17,February
2015-02-02 18:00:00+00:00,8802.0,8423.0,39.0,0.0,594.0,Monday,18,February
2015-02-02 19:00:00+00:00,8495.0,7956.0,35.0,0.0,520.0,Monday,19,February
2015-02-02 20:00:00+00:00,8208.0,7386.0,33.0,0.0,400.0,Monday,20,February
2015-02-02 21:00:00+00:00,8211.0,7247.0,32.0,0.0,385.0,Monday,21,February
2015-02-02 22:00:00+00:00,7880.0,6902.0,28.0,0.0,328.0,Monday,22,February
2015-02-02 23:00:00+00:00,7536.0,6940.0,31.0,0.0,338.0,Monday,23,February
2015-02-03 00:00:00+00:00,7175.0,6777.0,29.0,0.0,289.0,Tuesday,0,February
2015-02-03 01:00:00+00:00,7037.0,6692.0,28.0,0.0,307.0,Tuesday,1,February
2015-02-03 02:00:00+00:00,6931.0,6579.0,28.0,0.0,287.0,Tuesday,2,February
2015-02-03 03:00:00+00:00,6836.0,6685.0,29.0,0.0,393.0,Tuesday,3,February
2015-02-03 04:00:00+00:00,7467.0,7155.0,33.0,0.0,647.0,Tuesday,4,February
2015-02-03 05:00:00+00:00,8413.0,7772.0,41.0,0.0,634.0,Tuesday,5,February
2015-02-03 06:00:00+00:00,9145.0,8635.0,55.0,1.0,435.0,Tuesday,6,February
2015-02-03 07:00:00+00:00,9228.0,8926.0,56.0,17.0,225.0,Tuesday,7,February
2015-02-03 08:00:00+00:00,9214.0,8962.0,56.0,53.0,111.0,Tuesday,8,February
2015-02-03 09:00:00+00:00,9249.0,9056.0,56.0,101.0,66.0,Tuesday,9,February
2015-02-03 10:00:00+00:00,9378.0,9042.0,54.0,145.0,47.0,Tuesday,10,February
2015-02-03 11:00:00+00:00,9230.0,8833.0,52.0,168.0,21.0,Tuesday,11,February
2015-02-03 12:00:00+00:00,9089.0,8753.0,52.0,160.0,25.0,Tuesday,12,February
2015-02-03 13:00:00+00:00,9237.0,8661.0,50.0,125.0,73.0,Tuesday,13,February
2015-02-03 14:00:00+00:00,9012.0,8608.0,52.0,76.0,167.0,Tuesday,14,February
2015-02-03 15:00:00+00:00,8908.0,8696.0,53.0,29.0,258.0,Tuesday,15,February
2015-02-03 16:00:00+00:00,9429.0,9029.0,64.0,5.0,327.0,Tuesday,16,February
2015-02-03 17:00:00+00:00,9309.0,9106.0,67.0,0.0,325.0,Tuesday,17,February
2015-02-03 18:00:00+00:00,8749.0,8759.0,60.0,0.0,277.0,Tuesday,18,February
2015-02-03 19:00:00+00:00,8301.0,8241.0,50.0,0.0,244.0,Tuesday,19,February
2015-02-03 20:00:00+00:00,7749.0,7668.0,44.0,0.0,246.0,Tuesday,20,February
2015-02-03 21:00:00+00:00,7857.0,7556.0,41.0,0.0,218.0,Tuesday,21,February
2015-02-03 22:00:00+00:00,7235.0,7229.0,37.0,0.0,185.0,Tuesday,22,February
2015-02-03 23:00:00+00:00,7065.0,7206.0,33.0,0.0,176.0,Tuesday,23,February
2015-02-04 00:00:00+00:00,7083.0,7041.0,31.0,0.0,135.0,Wednesday,0,February
2015-02-04 01:00:00+00:00,6987.0,6961.0,30.0,0.0,67.0,Wednesday,1,February
2015-02-04 02:00:00+00:00,6785.0,6800.0,31.0,0.0,40.0,Wednesday,2,February
2015-02-04 03:00:00+00:00,6845.0,6898.0,31.0,0.0,41.0,Wednesday,3,February
2015-02-04 04:00:00+00:00,7413.0,7378.0,34.0,0.0,36.0,Wednesday,4,February
2015-02-04 05:00:00+00:00,8036.0,7997.0,42.0,0.0,46.0,Wednesday,5,February
2015-02-04 06:00:00+00:00,8844.0,8907.0,59.0,1.0,54.0,Wednesday,6,February
2015-02-04 07:00:00+00:00,9210.0,9186.0,62.0,15.0,86.0,Wednesday,7,February
2015-02-04 08:00:00+00:00,9182.0,9241.0,61.0,42.0,131.0,Wednesday,8,February
2015-02-04 09:00:00+00:00,9414.0,9311.0,58.0,79.0,130.0,Wednesday,9,February
2015-02-04 10:00:00+00:00,9472.0,9280.0,57.0,115.0,152.0,Wednesday,10,February
2015-02-04 11:00:00+00:00,9314.0,9052.0,52.0,137.0,201.0,Wednesday,11,February
2015-02-04 12:00:00+00:00,9320.0,8948.0,52.0,138.0,263.0,Wednesday,12,February
2015-02-04 13:00:00+00:00,9202.0,8845.0,51.0,115.0,315.0,Wednesday,13,February
2015-02-04 14:00:00+00:00,8994.0,8801.0,52.0,75.0,278.0,Wednesday,14,February
2015-02-04 15:00:00+00:00,8614.0,8870.0,55.0,31.0,274.0,Wednesday,15,February
2015-02-04 16:00:00+00:00,9281.0,9256.0,63.0,5.0,333.0,Wednesday,16,February
2015-02-04 17:00:00+00:00,9032.0,9379.0,69.0,0.0,440.0,Wednesday,17,February
2015-02-04 18:00:00+00:00,8614.0,8996.0,60.0,0.0,565.0,Wednesday,18,February
2015-02-04 19:00:00+00:00,8241.0,8434.0,50.0,0.0,519.0,Wednesday,19,February
2015-02-04 20:00:00+00:00,7862.0,7836.0,44.0,0.0,396.0,Wednesday,20,February
2015-02-04 21:00:00+00:00,7721.0,7762.0,42.0,0.0,391.0,Wednesday,21,February
2015-02-04 22:00:00+00:00,7286.0,7448.0,33.0,0.0,430.0,Wednesday,22,February
2015-02-04 23:00:00+00:00,6433.0,7026.0,35.0,0.0,481.0,Wednesday,23,February
2015-02-05 00:00:00+00:00,6120.0,6858.0,32.0,0.0,461.0,Thursday,0,February
2015-02-05 01:00:00+00:00,6083.0,6759.0,31.0,0.0,331.0,Thursday,1,February
2015-02-05 02:00:00+00:00,5903.0,6632.0,31.0,0.0,294.0,Thursday,2,February
2015-02-05 03:00:00+00:00,5992.0,6735.0,32.0,0.0,311.0,Thursday,3,February
2015-02-05 04:00:00+00:00,6576.0,7222.0,34.0,0.0,294.0,Thursday,4,February
2015-02-05 05:00:00+00:00,7649.0,7877.0,45.0,0.0,387.0,Thursday,5,February
2015-02-05 06:00:00+00:00,8351.0,8784.0,56.0,1.0,425.0,Thursday,6,February
2015-02-05 07:00:00+00:00,8637.0,9088.0,63.0,12.0,351.0,Thursday,7,February
2015-02-05 08:00:00+00:00,8740.0,9137.0,63.0,37.0,231.0,Thursday,8,February
2015-02-05 09:00:00+00:00,8629.0,9238.0,59.0,68.0,127.0,Thursday,9,February
2015-02-05 10:00:00+00:00,9130.0,9211.0,57.0,93.0,108.0,Thursday,10,February
2015-02-05 11:00:00+00:00,8960.0,8995.0,51.0,103.0,102.0,Thursday,11,February
2015-02-05 12:00:00+00:00,8904.0,8912.0,51.0,97.0,109.0,Thursday,12,February
2015-02-05 13:00:00+00:00,8675.0,8800.0,48.0,78.0,160.0,Thursday,13,February
2015-02-05 14:00:00+00:00,7989.0,8744.0,45.0,50.0,217.0,Thursday,14,February
2015-02-05 15:00:00+00:00,8066.0,8812.0,45.0,20.0,286.0,Thursday,15,February
2015-02-05 16:00:00+00:00,8614.0,9182.0,51.0,3.0,402.0,Thursday,16,February
2015-02-05 17:00:00+00:00,8996.0,9298.0,54.0,0.0,482.0,Thursday,17,February
2015-02-05 18:00:00+00:00,8311.0,8931.0,46.0,0.0,579.0,Thursday,18,February
2015-02-05 19:00:00+00:00,7631.0,8378.0,42.0,0.0,670.0,Thursday,19,February
2015-02-05 20:00:00+00:00,7333.0,7780.0,34.0,0.0,613.0,Thursday,20,February
2015-02-05 21:00:00+00:00,7185.0,7668.0,32.0,0.0,553.0,Thursday,21,February
2015-02-05 22:00:00+00:00,6418.0,7341.0,28.0,0.0,563.0,Thursday,22,February
2015-02-05 23:00:00+00:00,6792.0,7030.0,29.0,0.0,498.0,Thursday,23,February
2015-02-06 00:00:00+00:00,6214.0,6846.0,29.0,0.0,550.0,Friday,0,February
2015-02-06 01:00:00+00:00,5780.0,6755.0,27.0,0.0,725.0,Friday,1,February
2015-02-06 02:00:00+00:00,5609.0,6618.0,27.0,0.0,796.0,Friday,2,February
2015-02-06 03:00:00+00:00,5679.0,6680.0,27.0,0.0,764.0,Friday,3,February
2015-02-06 04:00:00+00:00,6344.0,7161.0,29.0,0.0,732.0,Friday,4,February
2015-02-06 05:00:00+00:00,7632.0,7784.0,37.0,0.0,822.0,Friday,5,February
2015-02-06 06:00:00+00:00,9137.0,8663.0,48.0,2.0,783.0,Friday,6,February
2015-02-06 07:00:00+00:00,9591.0,8992.0,50.0,14.0,833.0,Friday,7,February
2015-02-06 08:00:00+00:00,9633.0,9034.0,49.0,40.0,846.0,Friday,8,February
2015-02-06 09:00:00+00:00,9624.0,9079.0,46.0,70.0,933.0,Friday,9,February
2015-02-06 10:00:00+00:00,9334.0,9005.0,45.0,97.0,941.0,Friday,10,February
2015-02-06 11:00:00+00:00,8889.0,8781.0,43.0,109.0,916.0,Friday,11,February
2015-02-06 12:00:00+00:00,8714.0,8558.0,40.0,106.0,1159.0,Friday,12,February
2015-02-06 13:00:00+00:00,8593.0,8434.0,38.0,86.0,1261.0,Friday,13,February
2015-02-06 14:00:00+00:00,8303.0,8393.0,40.0,53.0,1566.0,Friday,14,February
2015-02-06 15:00:00+00:00,8054.0,8492.0,44.0,21.0,1646.0,Friday,15,February
2015-02-06 16:00:00+00:00,8868.0,8933.0,50.0,4.0,1625.0,Friday,16,February
2015-02-06 17:00:00+00:00,8884.0,9052.0,52.0,0.0,1553.0,Friday,17,February
2015-02-06 18:00:00+00:00,8360.0,8668.0,49.0,0.0,1464.0,Friday,18,February
2015-02-06 19:00:00+00:00,7779.0,8097.0,43.0,0.0,1355.0,Friday,19,February
2015-02-06 20:00:00+00:00,7103.0,7539.0,37.0,0.0,1329.0,Friday,20,February
2015-02-06 21:00:00+00:00,7063.0,7506.0,36.0,0.0,1212.0,Friday,21,February
2015-02-06 22:00:00+00:00,6720.0,7184.0,33.0,0.0,1142.0,Friday,22,February
2015-02-06 23:00:00+00:00,6993.0,7004.0,66.0,0.0,1147.0,Friday,23,February
2015-02-07 00:00:00+00:00,6692.0,6796.0,65.0,0.0,1120.0,Saturday,0,February
2015-02-07 01:00:00+00:00,6509.0,6690.0,63.0,0.0,1081.0,Saturday,1,February
2015-02-07 02:00:00+00:00,6218.0,6506.0,59.0,0.0,1122.0,Saturday,2,February
2015-02-07 03:00:00+00:00,6190.0,6540.0,59.0,0.0,1227.0,Saturday,3,February
2015-02-07 04:00:00+00:00,6401.0,6851.0,58.0,0.0,1296.0,Saturday,4,February
2015-02-07 05:00:00+00:00,6667.0,7133.0,59.0,0.0,1242.0,Saturday,5,February
2015-02-07 06:00:00+00:00,7351.0,7517.0,65.0,2.0,1212.0,Saturday,6,February
2015-02-07 07:00:00+00:00,7943.0,7706.0,67.0,20.0,1113.0,Saturday,7,February
2015-02-07 08:00:00+00:00,8199.0,7877.0,66.0,59.0,951.0,Saturday,8,February
2015-02-07 09:00:00+00:00,8334.0,8035.0,67.0,108.0,771.0,Saturday,9,February
2015-02-07 10:00:00+00:00,8355.0,8059.0,65.0,151.0,699.0,Saturday,10,February
2015-02-07 11:00:00+00:00,8211.0,7926.0,60.0,173.0,593.0,Saturday,11,February
2015-02-07 12:00:00+00:00,8047.0,7882.0,55.0,165.0,452.0,Saturday,12,February
2015-02-07 13:00:00+00:00,7814.0,7770.0,51.0,132.0,353.0,Saturday,13,February
2015-02-07 14:00:00+00:00,7845.0,7741.0,50.0,84.0,262.0,Saturday,14,February
2015-02-07 15:00:00+00:00,7908.0,7802.0,50.0,33.0,226.0,Saturday,15,February
2015-02-07 16:00:00+00:00,8300.0,8032.0,60.0,6.0,356.0,Saturday,16,February
2015-02-07 17:00:00+00:00,8491.0,8062.0,60.0,0.0,546.0,Saturday,17,February
2015-02-07 18:00:00+00:00,7902.0,7744.0,54.0,0.0,749.0,Saturday,18,February
2015-02-07 19:00:00+00:00,7570.0,7342.0,41.0,0.0,951.0,Saturday,19,February
2015-02-07 20:00:00+00:00,7189.0,6959.0,32.0,0.0,984.0,Saturday,20,February
2015-02-07 21:00:00+00:00,7296.0,7029.0,32.0,0.0,1043.0,Saturday,21,February
2015-02-07 22:00:00+00:00,6928.0,6867.0,25.0,0.0,1078.0,Saturday,22,February
2015-02-07 23:00:00+00:00,6475.0,6923.0,29.0,0.0,1535.0,Saturday,23,February
2015-02-08 00:00:00+00:00,6095.0,6724.0,24.0,0.0,1813.0,Sunday,0,February
2015-02-08 01:00:00+00:00,5980.0,6640.0,15.0,0.0,1864.0,Sunday,1,February
2015-02-08 02:00:00+00:00,5876.0,6471.0,12.0,0.0,1803.0,Sunday,2,February
2015-02-08 03:00:00+00:00,5786.0,6458.0,16.0,0.0,1932.0,Sunday,3,February
2015-02-08 04:00:00+00:00,5864.0,6680.0,15.0,0.0,1950.0,Sunday,4,February
2015-02-08 05:00:00+00:00,6053.0,6836.0,18.0,0.0,1902.0,Sunday,5,February
2015-02-08 06:00:00+00:00,6608.0,7262.0,22.0,1.0,1884.0,Sunday,6,February
2015-02-08 07:00:00+00:00,6792.0,7532.0,21.0,20.0,1945.0,Sunday,7,February
2015-02-08 08:00:00+00:00,7316.0,7724.0,29.0,49.0,1867.0,Sunday,8,February
2015-02-08 09:00:00+00:00,7694.0,7892.0,36.0,84.0,1856.0,Sunday,9,February
2015-02-08 10:00:00+00:00,7967.0,7973.0,40.0,107.0,1748.0,Sunday,10,February
2015-02-08 11:00:00+00:00,7694.0,7778.0,38.0,149.0,1752.0,Sunday,11,February
2015-02-08 12:00:00+00:00,7539.0,7709.0,32.0,161.0,1776.0,Sunday,12,February
2015-02-08 13:00:00+00:00,7263.0,7628.0,34.0,120.0,1817.0,Sunday,13,February
2015-02-08 14:00:00+00:00,7085.0,7551.0,41.0,70.0,1798.0,Sunday,14,February
2015-02-08 15:00:00+00:00,7113.0,7607.0,40.0,27.0,1764.0,Sunday,15,February
2015-02-08 16:00:00+00:00,7442.0,7862.0,59.0,4.0,1794.0,Sunday,16,February
2015-02-08 17:00:00+00:00,7589.0,7898.0,72.0,0.0,1747.0,Sunday,17,February
2015-02-08 18:00:00+00:00,7585.0,7677.0,71.0,0.0,1621.0,Sunday,18,February
2015-02-08 19:00:00+00:00,7362.0,7342.0,70.0,0.0,1614.0,Sunday,19,February
2015-02-08 20:00:00+00:00,7043.0,7023.0,64.0,0.0,1733.0,Sunday,20,February
2015-02-08 21:00:00+00:00,7288.0,7187.0,64.0,0.0,1629.0,Sunday,21,February
2015-02-08 22:00:00+00:00,6940.0,7015.0,57.0,0.0,1373.0,Sunday,22,February
2015-02-08 23:00:00+00:00,6782.0,6929.0,44.0,0.0,1330.0,Sunday,23,February
2015-02-09 00:00:00+00:00,6413.0,6734.0,42.0,0.0,1519.0,Monday,0,February
2015-02-09 01:00:00+00:00,6221.0,6709.0,40.0,0.0,1669.0,Monday,1,February
2015-02-09 02:00:00+00:00,6098.0,6555.0,39.0,0.0,1705.0,Monday,2,February
2015-02-09 03:00:00+00:00,6226.0,6686.0,44.0,0.0,1756.0,Monday,3,February
2015-02-09 04:00:00+00:00,6966.0,7160.0,47.0,0.0,1677.0,Monday,4,February
2015-02-09 05:00:00+00:00,8122.0,7673.0,59.0,0.0,1654.0,Monday,5,February
2015-02-09 06:00:00+00:00,9121.0,8492.0,80.0,1.0,1578.0,Monday,6,February
2015-02-09 07:00:00+00:00,9508.0,8806.0,85.0,14.0,1604.0,Monday,7,February
2015-02-09 08:00:00+00:00,9662.0,8883.0,84.0,40.0,1483.0,Monday,8,February
2015-02-09 09:00:00+00:00,9746.0,8984.0,85.0,67.0,1401.0,Monday,9,February
2015-02-09 10:00:00+00:00,9717.0,9004.0,85.0,89.0,1359.0,Monday,10,February
2015-02-09 11:00:00+00:00,9527.0,8795.0,81.0,99.0,1535.0,Monday,11,February
2015-02-09 12:00:00+00:00,9619.0,8730.0,80.0,95.0,1532.0,Monday,12,February
2015-02-09 13:00:00+00:00,9547.0,8646.0,78.0,78.0,1469.0,Monday,13,February
2015-02-09 14:00:00+00:00,9247.0,8554.0,79.0,53.0,1676.0,Monday,14,February
2015-02-09 15:00:00+00:00,9255.0,8569.0,80.0,25.0,1788.0,Monday,15,February
2015-02-09 16:00:00+00:00,9660.0,8896.0,92.0,5.0,1840.0,Monday,16,February
2015-02-09 17:00:00+00:00,9788.0,9055.0,96.0,0.0,1884.0,Monday,17,February
2015-02-09 18:00:00+00:00,9412.0,8809.0,89.0,0.0,1893.0,Monday,18,February
2015-02-09 19:00:00+00:00,8670.0,8294.0,80.0,0.0,1884.0,Monday,19,February
2015-02-09 20:00:00+00:00,8154.0,7720.0,70.0,0.0,1892.0,Monday,20,February
2015-02-09 21:00:00+00:00,8060.0,7612.0,66.0,0.0,1883.0,Monday,21,February
2015-02-09 22:00:00+00:00,7617.0,7280.0,59.0,0.0,1867.0,Monday,22,February
2015-02-09 23:00:00+00:00,7004.0,7132.0,26.0,0.0,1850.0,Monday,23,February
2015-02-10 00:00:00+00:00,6766.0,6979.0,26.0,0.0,1821.0,Tuesday,0,February
2015-02-10 01:00:00+00:00,6624.0,6878.0,25.0,0.0,1803.0,Tuesday,1,February
2015-02-10 02:00:00+00:00,6465.0,6740.0,26.0,0.0,1795.0,Tuesday,2,February
2015-02-10 03:00:00+00:00,6576.0,6840.0,26.0,0.0,1790.0,Tuesday,3,February
2015-02-10 04:00:00+00:00,7222.0,7315.0,27.0,0.0,1750.0,Tuesday,4,February
2015-02-10 05:00:00+00:00,8186.0,7913.0,35.0,0.0,1765.0,Tuesday,5,February
2015-02-10 06:00:00+00:00,9102.0,8784.0,46.0,1.0,1746.0,Tuesday,6,February
2015-02-10 07:00:00+00:00,9371.0,9051.0,47.0,14.0,1744.0,Tuesday,7,February
2015-02-10 08:00:00+00:00,9516.0,9091.0,47.0,43.0,1706.0,Tuesday,8,February
2015-02-10 09:00:00+00:00,9565.0,9157.0,48.0,75.0,1686.0,Tuesday,9,February
2015-02-10 10:00:00+00:00,9410.0,9140.0,48.0,101.0,1667.0,Tuesday,10,February
2015-02-10 11:00:00+00:00,9516.0,8915.0,48.0,120.0,1458.0,Tuesday,11,February
2015-02-10 12:00:00+00:00,9327.0,8825.0,47.0,121.0,1425.0,Tuesday,12,February
2015-02-10 13:00:00+00:00,9100.0,8725.0,46.0,100.0,1538.0,Tuesday,13,February
2015-02-10 14:00:00+00:00,8942.0,8658.0,46.0,68.0,1556.0,Tuesday,14,February
2015-02-10 15:00:00+00:00,9017.0,8684.0,49.0,31.0,1494.0,Tuesday,15,February
2015-02-10 16:00:00+00:00,9309.0,9012.0,56.0,6.0,1469.0,Tuesday,16,February
2015-02-10 17:00:00+00:00,9378.0,9159.0,62.0,0.0,1443.0,Tuesday,17,February
2015-02-10 18:00:00+00:00,8963.0,8820.0,57.0,0.0,1384.0,Tuesday,18,February
2015-02-10 19:00:00+00:00,8308.0,8276.0,45.0,0.0,1415.0,Tuesday,19,February
2015-02-10 20:00:00+00:00,7707.0,7666.0,41.0,0.0,1471.0,Tuesday,20,February
2015-02-10 21:00:00+00:00,7761.0,7588.0,38.0,0.0,1422.0,Tuesday,21,February
2015-02-10 22:00:00+00:00,7269.0,7289.0,33.0,0.0,1290.0,Tuesday,22,February
2015-02-10 23:00:00+00:00,6954.0,7319.0,32.0,0.0,1181.0,Tuesday,23,February
2015-02-11 00:00:00+00:00,6722.0,7156.0,31.0,0.0,1091.0,Wednesday,0,February
2015-02-11 01:00:00+00:00,6627.0,7076.0,30.0,0.0,880.0,Wednesday,1,February
2015-02-11 02:00:00+00:00,6589.0,6909.0,30.0,0.0,647.0,Wednesday,2,February
2015-02-11 03:00:00+00:00,6801.0,6989.0,31.0,0.0,476.0,Wednesday,3,February
2015-02-11 04:00:00+00:00,7463.0,7493.0,34.0,0.0,476.0,Wednesday,4,February
2015-02-11 05:00:00+00:00,8472.0,8087.0,45.0,0.0,477.0,Wednesday,5,February
2015-02-11 06:00:00+00:00,9260.0,8959.0,60.0,4.0,397.0,Wednesday,6,February
2015-02-11 07:00:00+00:00,9794.0,9218.0,59.0,31.0,301.0,Wednesday,7,February
2015-02-11 08:00:00+00:00,9710.0,9315.0,56.0,81.0,258.0,Wednesday,8,February
2015-02-11 09:00:00+00:00,9863.0,9368.0,54.0,141.0,223.0,Wednesday,9,February
2015-02-11 10:00:00+00:00,9935.0,9351.0,54.0,195.0,190.0,Wednesday,10,February
2015-02-11 11:00:00+00:00,9694.0,9095.0,51.0,226.0,177.0,Wednesday,11,February
2015-02-11 12:00:00+00:00,9531.0,9003.0,49.0,220.0,207.0,Wednesday,12,February
2015-02-11 13:00:00+00:00,9529.0,8874.0,48.0,178.0,218.0,Wednesday,13,February
2015-02-11 14:00:00+00:00,9540.0,8828.0,49.0,115.0,197.0,Wednesday,14,February
2015-02-11 15:00:00+00:00,9577.0,8860.0,50.0,51.0,210.0,Wednesday,15,February
2015-02-11 16:00:00+00:00,9902.0,9174.0,60.0,10.0,204.0,Wednesday,16,February
2015-02-11 17:00:00+00:00,9873.0,9296.0,75.0,0.0,168.0,Wednesday,17,February
2015-02-11 18:00:00+00:00,9387.0,8934.0,60.0,0.0,120.0,Wednesday,18,February
2015-02-11 19:00:00+00:00,8807.0,8368.0,51.0,0.0,82.0,Wednesday,19,February
2015-02-11 20:00:00+00:00,8087.0,7764.0,45.0,0.0,50.0,Wednesday,20,February
2015-02-11 21:00:00+00:00,7952.0,7751.0,43.0,0.0,28.0,Wednesday,21,February
2015-02-11 22:00:00+00:00,7526.0,7443.0,35.0,0.0,8.0,Wednesday,22,February
2015-02-11 23:00:00+00:00,6905.0,7156.0,30.0,0.0,2.0,Wednesday,23,February
2015-02-12 00:00:00+00:00,6675.0,7005.0,31.0,0.0,2.0,Thursday,0,February
2015-02-12 01:00:00+00:00,6502.0,6942.0,31.0,0.0,7.0,Thursday,1,February
2015-02-12 02:00:00+00:00,6342.0,6758.0,32.0,0.0,25.0,Thursday,2,February
2015-02-12 03:00:00+00:00,6366.0,6860.0,32.0,0.0,96.0,Thursday,3,February
2015-02-12 04:00:00+00:00,7029.0,7343.0,33.0,0.0,273.0,Thursday,4,February
2015-02-12 05:00:00+00:00,7999.0,7969.0,45.0,0.0,382.0,Thursday,5,February
2015-02-12 06:00:00+00:00,8953.0,8868.0,59.0,2.0,435.0,Thursday,6,February
2015-02-12 07:00:00+00:00,9334.0,9131.0,58.0,17.0,441.0,Thursday,7,February
2015-02-12 08:00:00+00:00,9550.0,9190.0,52.0,51.0,370.0,Thursday,8,February
2015-02-12 09:00:00+00:00,9472.0,9238.0,48.0,94.0,470.0,Thursday,9,February
2015-02-12 10:00:00+00:00,9356.0,9219.0,46.0,145.0,698.0,Thursday,10,February
2015-02-12 11:00:00+00:00,9153.0,8968.0,43.0,176.0,812.0,Thursday,11,February
2015-02-12 12:00:00+00:00,8967.0,8846.0,43.0,173.0,861.0,Thursday,12,February
2015-02-12 13:00:00+00:00,8888.0,8742.0,42.0,147.0,939.0,Thursday,13,February
2015-02-12 14:00:00+00:00,8774.0,8683.0,45.0,103.0,1091.0,Thursday,14,February
2015-02-12 15:00:00+00:00,8790.0,8700.0,48.0,50.0,1003.0,Thursday,15,February
2015-02-12 16:00:00+00:00,9318.0,9059.0,56.0,11.0,858.0,Thursday,16,February
2015-02-12 17:00:00+00:00,9643.0,9264.0,78.0,0.0,789.0,Thursday,17,February
2015-02-12 18:00:00+00:00,9026.0,8923.0,63.0,0.0,832.0,Thursday,18,February
2015-02-12 19:00:00+00:00,8462.0,8361.0,51.0,0.0,847.0,Thursday,19,February
2015-02-12 20:00:00+00:00,8004.0,7729.0,44.0,0.0,854.0,Thursday,20,February
2015-02-12 21:00:00+00:00,8024.0,7671.0,43.0,0.0,844.0,Thursday,21,February
2015-02-12 22:00:00+00:00,7309.0,7363.0,31.0,0.0,892.0,Thursday,22,February
2015-02-12 23:00:00+00:00,6953.0,7129.0,33.0,0.0,870.0,Thursday,23,February
